,Date,RealE_SUM
0,"03/25/2023, 10:35:28",197559232.0
1,"03/25/2023, 10:35:58",197627358.0525729
2,"03/25/2023, 10:36:28",197726721.19699055
3,"03/25/2023, 10:36:58",197795130.25941697
4,"03/25/2023, 10:37:28",197817515.86583963
5,"03/25/2023, 10:37:58",197823322.62691525
6,"03/25/2023, 10:38:29",197829170.45419383
7,"03/25/2023, 10:38:59",197835800.18197343
8,"03/25/2023, 10:39:29",197840944.9558601
9,"03/25/2023, 10:39:59",197846505.319719
10,"03/25/2023, 10:40:29",197852238.1616297
11,"03/25/2023, 10:40:59",197857332.0134248
12,"03/25/2023, 10:41:30",197863720.2719322
13,"03/25/2023, 10:42:00",197869829.28026047
14,"03/25/2023, 10:42:30",197875417.5691371
15,"03/25/2023, 10:43:00",197881411.5920977
16,"03/25/2023, 10:43:30",197885096.05181277
17,"03/25/2023, 10:44:00",197888862.64393345
18,"03/25/2023, 10:44:31",197892796.0065996
19,"03/25/2023, 10:45:01",197896806.4902027
20,"03/25/2023, 10:45:31",197902721.66605368
21,"03/25/2023, 10:46:01",197908176.9004335
22,"03/25/2023, 10:46:31",197913635.4201096
23,"03/25/2023, 10:47:01",197919146.50452492
24,"03/25/2023, 10:47:31",197924802.14197448
25,"03/25/2023, 10:48:02",197930676.25162268
26,"03/25/2023, 10:48:32",197936512.58036444
27,"03/25/2023, 10:49:02",197942115.65307423
28,"03/25/2023, 10:49:32",197947735.15226507
29,"03/25/2023, 10:50:02",197953129.60866475
30,"03/25/2023, 10:50:32",197958663.69015384
31,"03/25/2023, 10:51:02",197964215.8407721
32,"03/25/2023, 10:51:33",197969561.01772845
33,"03/25/2023, 10:52:03",197975262.6493249
34,"03/25/2023, 10:52:33",197981182.7531203
35,"03/25/2023, 10:53:03",197986703.6934245
36,"03/25/2023, 10:53:33",197992513.7397964
37,"03/25/2023, 10:54:03",197998328.7141128
38,"03/25/2023, 10:54:34",198003984.351562
39,"03/25/2023, 10:55:04",198009646.7544943
40,"03/25/2023, 10:55:34",198015246.3470176
41,"03/25/2023, 10:56:04",198021018.6124828
42,"03/25/2023, 10:56:34",198026915.7192047
43,"03/25/2023, 10:57:04",198032389.02271363
44,"03/25/2023, 10:57:35",198038185.9279008
45,"03/25/2023, 10:58:05",198043848.1359424
46,"03/25/2023, 10:58:35",198049421.6409863
47,"03/25/2023, 10:59:05",198055299.03593084
48,"03/25/2023, 10:59:35",198060905.39393675
49,"03/25/2023, 11:00:05",198066585.671108
50,"03/25/2023, 11:00:35",198072155.89085552
51,"03/25/2023, 11:01:06",198077714.61206636
52,"03/25/2023, 11:01:36",198083749.70122945
53,"03/25/2023, 11:02:06",198089725.65506077
54,"03/25/2023, 11:02:36",198095271.23508653
55,"03/25/2023, 11:03:06",198100948.2269614
56,"03/25/2023, 11:03:37",198106592.36587408
57,"03/25/2023, 11:04:07",198112358.06074703
58,"03/25/2023, 11:04:37",198118534.4176477
59,"03/25/2023, 11:05:07",198124125.99182087
60,"03/25/2023, 11:05:37",198129617.976972
61,"03/25/2023, 11:06:07",198135332.13724044
62,"03/25/2023, 11:06:37",198140943.42319077
63,"03/25/2023, 11:07:08",198146866.8122824
64,"03/25/2023, 11:07:38",198152951.1808891
65,"03/25/2023, 11:08:08",198158777.65374205
66,"03/25/2023, 11:08:38",198163988.13355312
67,"03/25/2023, 11:09:08",198169330.0252133
68,"03/25/2023, 11:09:38",198175135.14364076
69,"03/25/2023, 11:10:09",198180409.68672812
70,"03/25/2023, 11:10:39",198185751.57838815
71,"03/25/2023, 11:11:09",198191737.38810813
72,"03/25/2023, 11:11:39",198197912.10236096
73,"03/25/2023, 11:12:09",198203001.0262116
74,"03/25/2023, 11:12:39",198208415.19438863
75,"03/25/2023, 11:13:10",198213722.59043825
76,"03/25/2023, 11:13:40",198218668.6039033
77,"03/25/2023, 11:14:10",198224386.6619808
78,"03/25/2023, 11:14:40",198229546.21970057
79,"03/25/2023, 11:15:10",198232555.5510417
80,"03/25/2023, 11:15:40",198232969.4983658
81,"03/25/2023, 11:16:11",198233005.6366242
82,"03/25/2023, 11:16:41",198233799.0356622
83,"03/25/2023, 11:17:11",198238994.73164025
84,"03/25/2023, 11:17:41",198243539.938966
85,"03/25/2023, 11:18:11",198248167.27869728
86,"03/25/2023, 11:18:41",198252847.1831682
87,"03/25/2023, 11:19:12",198257530.37293535
88,"03/25/2023, 11:19:42",198262364.6863288
89,"03/25/2023, 11:20:12",198267409.25868052
90,"03/25/2023, 11:20:42",198272425.90601453
91,"03/25/2023, 11:21:12",198277235.57968605
92,"03/25/2023, 11:21:42",198282513.40806988
93,"03/25/2023, 11:22:12",198287544.8392366
94,"03/25/2023, 11:22:43",198292798.02789852
95,"03/25/2023, 11:23:13",198298085.71217105
96,"03/25/2023, 11:23:43",198303320.8317037
97,"03/25/2023, 11:24:13",198309153.87514904
98,"03/25/2023, 11:24:43",198314472.76973552
99,"03/25/2023, 11:25:13",198319908.29233783
100,"03/25/2023, 11:25:43",198325488.3679742
101,"03/25/2023, 11:26:13",198330987.14644963
102,"03/25/2023, 11:26:43",198336743.7928372
103,"03/25/2023, 11:27:14",198342148.10512552
104,"03/25/2023, 11:27:44",198347650.97630045
105,"03/25/2023, 11:28:14",198353191.62838212
106,"03/25/2023, 11:28:44",198358581.1568371
107,"03/25/2023, 11:29:14",198364353.42230263
108,"03/25/2023, 11:29:44",198369683.8154258
109,"03/25/2023, 11:30:14",198375101.26889887
110,"03/25/2023, 11:30:44",198380517.07972407
111,"03/25/2023, 11:31:14",198386299.201078
112,"03/25/2023, 11:31:44",198391894.0605472
113,"03/25/2023, 11:32:14",198397327.9405017
114,"03/25/2023, 11:32:44",198402586.05710787
115,"03/25/2023, 11:33:15",198409140.2230744
116,"03/25/2023, 11:33:45",198415149.02986792
117,"03/25/2023, 11:34:15",198420844.09087208
118,"03/25/2023, 11:34:45",198426197.4810688
119,"03/25/2023, 11:35:15",198432222.71434337
120,"03/25/2023, 11:35:45",198438080.39751047
121,"03/25/2023, 11:36:15",198444673.98703185
122,"03/25/2023, 11:36:45",198451208.4412212
123,"03/25/2023, 11:37:15",198456591.3990839
124,"03/25/2023, 11:37:45",198462506.57493508
125,"03/25/2023, 11:38:15",198468234.48890144
126,"03/25/2023, 11:38:46",198474095.45736477
127,"03/25/2023, 11:39:16",198479721.527148
128,"03/25/2023, 11:39:46",198485464.2249474
129,"03/25/2023, 11:40:16",198491494.3861664
130,"03/25/2023, 11:40:46",198497238.72661385
131,"03/25/2023, 11:41:16",198503365.80407125
132,"03/25/2023, 11:41:46",198508949.16500375
133,"03/25/2023, 11:42:16",198514800.27757844
134,"03/25/2023, 11:42:46",198520483.84004572
135,"03/25/2023, 11:43:16",198525925.93324053
136,"03/25/2023, 11:43:46",198531698.19870597
137,"03/25/2023, 11:44:17",198537549.3112808
138,"03/25/2023, 11:44:47",198543055.4677517
139,"03/25/2023, 11:45:17",198548610.90366632
140,"03/25/2023, 11:45:47",198554107.20424896
141,"03/25/2023, 11:46:17",198559680.5144023
142,"03/25/2023, 11:46:47",198565766.72054744
143,"03/25/2023, 11:47:17",198571110.25485548
144,"03/25/2023, 11:47:47",198577258.6867384
145,"03/25/2023, 11:48:17",198582815.7653012
146,"03/25/2023, 11:48:47",198588371.2012156
147,"03/25/2023, 11:49:17",198594784.0994449
148,"03/25/2023, 11:49:48",198600773.19446075
149,"03/25/2023, 11:50:18",198606504.3937233
150,"03/25/2023, 11:50:48",198612048.33110124
151,"03/25/2023, 11:51:18",198617738.46416083
152,"03/25/2023, 11:51:48",198623594.50468004
153,"03/25/2023, 11:52:18",198629531.03495643
154,"03/25/2023, 11:52:48",198635239.2371456
155,"03/25/2023, 11:53:18",198640779.88922697
156,"03/25/2023, 11:53:48",198646471.66493475
157,"03/25/2023, 11:54:18",198653020.90295723
158,"03/25/2023, 11:54:48",198658784.9551818
159,"03/25/2023, 11:55:18",198664709.98692164
160,"03/25/2023, 11:55:48",198670485.53768325
161,"03/25/2023, 11:56:19",198676046.8203113
162,"03/25/2023, 11:56:49",198682213.82977316
163,"03/25/2023, 11:57:19",198688872.8395013
164,"03/25/2023, 11:57:49",198694936.35482943
165,"03/25/2023, 11:58:19",198700455.65248543
166,"03/25/2023, 11:58:49",198705953.5957161
167,"03/25/2023, 11:59:19",198711282.3461913
168,"03/25/2023, 11:59:49",198716887.0615492
169,"03/25/2023, 12:00:19",198722769.384438
170,"03/25/2023, 12:00:49",198728268.97031668
171,"03/25/2023, 12:01:20",198733740.6311776
172,"03/25/2023, 12:01:50",198739581.8878636
173,"03/25/2023, 12:02:20",198745304.8738857
174,"03/25/2023, 12:02:50",198751101.77907264
175,"03/25/2023, 12:03:20",198756828.0503908
176,"03/25/2023, 12:03:50",198762664.37913257
177,"03/25/2023, 12:04:20",198768142.61058575
178,"03/25/2023, 12:04:50",198773537.06698543
179,"03/25/2023, 12:05:20",198779577.08409297
180,"03/25/2023, 12:05:50",198785429.8393158
181,"03/25/2023, 12:06:21",198791341.7298708
182,"03/25/2023, 12:06:51",198797204.09040865
183,"03/25/2023, 12:07:21",198802797.5578033
184,"03/25/2023, 12:07:51",198808862.2146325
185,"03/25/2023, 12:08:21",198815137.1304203
186,"03/25/2023, 12:08:51",198820911.03853357
187,"03/25/2023, 12:09:21",198826857.4246989
188,"03/25/2023, 12:09:51",198832780.8137904
189,"03/25/2023, 12:10:21",198838359.2467785
190,"03/25/2023, 12:10:51",198844578.3125305
191,"03/25/2023, 12:11:21",198850227.37938744
192,"03/25/2023, 12:11:51",198856181.97879308
193,"03/25/2023, 12:12:22",198861863.8986124
194,"03/25/2023, 12:12:52",198867555.67432016
195,"03/25/2023, 12:13:22",198873574.3370023
196,"03/25/2023, 12:13:52",198879550.29083347
197,"03/25/2023, 12:14:22",198885478.60786936
198,"03/25/2023, 12:14:52",198890961.76726696
199,"03/25/2023, 12:15:22",198896832.5916191
200,"03/25/2023, 12:15:52",198902862.752838
201,"03/25/2023, 12:16:22",198909139.3112737
202,"03/25/2023, 12:16:52",198914813.0178524
203,"03/25/2023, 12:17:22",198920619.8624526
204,"03/25/2023, 12:17:53",198926413.39881888
205,"03/25/2023, 12:18:23",198931952.40825224
206,"03/25/2023, 12:18:53",198937972.71358255
207,"03/25/2023, 12:19:23",198944094.8630956
208,"03/25/2023, 12:19:53",198949436.75475577
209,"03/25/2023, 12:20:23",198954813.142026
210,"03/25/2023, 12:20:53",198960473.70741972
211,"03/25/2023, 12:21:23",198966326.4626426
212,"03/25/2023, 12:21:53",198971927.89270428
213,"03/25/2023, 12:22:23",198977795.43176004
214,"03/25/2023, 12:22:53",198984254.32413623
215,"03/25/2023, 12:23:24",198989190.48171255
216,"03/25/2023, 12:23:54",198994593.1513528
217,"03/25/2023, 12:24:24",199000460.6904085
218,"03/25/2023, 12:24:54",199005551.2569075
219,"03/25/2023, 12:25:24",199011024.5604165
220,"03/25/2023, 12:25:54",199016826.3935478
221,"03/25/2023, 12:26:24",199021535.86568472
222,"03/25/2023, 12:26:54",199026117.2112688
223,"03/25/2023, 12:27:24",199030763.5945816
224,"03/25/2023, 12:27:54",199035582.14968985
225,"03/25/2023, 12:28:24",199040188.13499576
226,"03/25/2023, 12:28:54",199044907.4630213
227,"03/25/2023, 12:29:25",199049694.13961947
228,"03/25/2023, 12:29:55",199054469.31768093
229,"03/25/2023, 12:30:25",199059208.3574838
230,"03/25/2023, 12:30:55",199064384.3416845
231,"03/25/2023, 12:31:25",199069458.48170227
232,"03/25/2023, 12:31:55",199074448.84666649
233,"03/25/2023, 12:32:25",199079564.05288687
234,"03/25/2023, 12:32:55",199084787.67388284
235,"03/25/2023, 12:33:25",199090527.08638605
236,"03/25/2023, 12:33:55",199095824.626547
237,"03/25/2023, 12:34:25",199101209.2270579
238,"03/25/2023, 12:34:56",199106557.68931037
239,"03/25/2023, 12:35:26",199111983.35602403
240,"03/25/2023, 12:35:56",199118008.58929864
241,"03/25/2023, 12:36:26",199123890.91218743
242,"03/25/2023, 16:01:03",197559232.0
243,"03/25/2023, 16:01:33",197627358.0525729
244,"03/25/2023, 16:02:03",197726721.19699055
245,"03/25/2023, 16:02:33",197795130.25941697
246,"03/25/2023, 16:03:03",197817515.86583963
247,"03/25/2023, 16:03:34",197823322.62691525
248,"03/25/2023, 16:04:04",197829170.45419383
249,"03/25/2023, 16:04:34",197835800.18197343
250,"03/25/2023, 16:05:04",197840944.9558601
251,"03/25/2023, 16:05:34",197846505.319719
252,"03/25/2023, 16:06:04",197852238.1616297
253,"03/25/2023, 16:06:34",197857332.0134248
254,"03/25/2023, 16:07:05",197863720.2719322
255,"03/25/2023, 16:07:35",197869829.28026047
256,"03/25/2023, 16:08:05",197875417.5691371
257,"03/25/2023, 16:08:35",197881411.5920977
258,"03/25/2023, 16:09:05",197885096.05181277
259,"03/25/2023, 16:09:35",197888862.64393345
260,"03/25/2023, 16:10:05",197892796.0065996
261,"03/25/2023, 16:10:36",197896806.4902027
262,"03/25/2023, 16:11:06",197902721.66605368
263,"03/25/2023, 16:11:36",197908176.9004335
264,"03/25/2023, 16:12:06",197913635.4201096
265,"03/25/2023, 16:12:36",197919146.50452492
266,"03/25/2023, 16:13:06",197924802.14197448
267,"03/25/2023, 16:13:36",197930676.25162268
268,"03/25/2023, 16:14:07",197936512.58036444
269,"03/25/2023, 16:14:37",197942115.65307423
270,"03/25/2023, 16:15:07",197947735.15226507
271,"03/25/2023, 16:15:37",197953129.60866475
272,"03/25/2023, 16:16:07",197958663.69015384
273,"03/25/2023, 16:16:37",197964215.8407721
274,"03/25/2023, 16:17:07",197969561.01772845
275,"03/25/2023, 16:17:38",197975262.6493249
276,"03/25/2023, 16:18:08",197981182.7531203
277,"03/25/2023, 16:18:38",197986703.6934245
278,"03/25/2023, 16:19:08",197992513.7397964
279,"03/25/2023, 16:19:38",197998328.7141128
280,"03/25/2023, 16:20:08",198003984.351562
281,"03/25/2023, 16:20:38",198009646.7544943
282,"03/25/2023, 16:21:09",198015246.3470176
283,"03/25/2023, 16:21:39",198021018.6124828
284,"03/25/2023, 16:22:09",198026915.7192047
285,"03/25/2023, 16:22:39",198032389.02271363
286,"03/25/2023, 16:23:09",198038185.9279008
287,"03/25/2023, 16:23:39",198043848.1359424
288,"03/25/2023, 16:24:09",198049421.6409863
289,"03/25/2023, 16:24:40",198055299.03593084
290,"03/25/2023, 16:25:10",198060905.39393675
291,"03/25/2023, 16:25:40",198066585.671108
292,"03/25/2023, 16:26:10",198072155.89085552
293,"03/25/2023, 16:26:40",198077714.61206636
294,"03/25/2023, 16:27:10",198083749.70122945
295,"03/25/2023, 16:27:41",198089725.65506077
296,"03/25/2023, 16:28:11",198095271.23508653
297,"03/25/2023, 16:28:41",198100948.2269614
298,"03/25/2023, 16:29:11",198106592.36587408
299,"03/25/2023, 16:29:41",198112358.06074703
300,"03/25/2023, 16:30:11",198118534.4176477
301,"03/25/2023, 16:30:41",198124125.99182087
302,"03/25/2023, 16:31:12",198129617.976972
303,"03/25/2023, 16:31:42",198135332.13724044
304,"03/25/2023, 16:32:12",198140943.42319077
305,"03/25/2023, 16:32:42",198146866.8122824
306,"03/25/2023, 16:33:12",198152951.1808891
307,"03/25/2023, 16:33:42",198158777.65374205
308,"03/25/2023, 16:34:13",198163988.13355312
309,"03/25/2023, 16:34:43",198169330.0252133
310,"03/25/2023, 16:35:13",198175135.14364076
311,"03/25/2023, 16:35:43",198180409.68672812
312,"03/25/2023, 16:36:13",198185751.57838815
313,"03/25/2023, 16:36:44",198191737.38810813
314,"03/25/2023, 16:37:14",198197912.10236096
315,"03/25/2023, 16:37:44",198203001.0262116
316,"03/25/2023, 16:38:14",198208415.19438863
317,"03/25/2023, 16:38:44",198213722.59043825
318,"03/25/2023, 16:39:14",198218668.6039033
319,"03/25/2023, 16:39:44",198224386.6619808
320,"03/25/2023, 16:40:15",198229546.21970057
321,"03/25/2023, 16:40:45",198232555.5510417
322,"03/25/2023, 16:41:15",198232969.4983658
323,"03/25/2023, 16:41:45",198233005.6366242
324,"03/25/2023, 16:42:15",198233799.0356622
325,"03/25/2023, 16:42:45",198238994.73164025
326,"03/25/2023, 16:43:16",198243539.938966
327,"03/25/2023, 16:43:46",198248167.27869728
328,"03/25/2023, 16:44:16",198252847.1831682
329,"03/25/2023, 16:44:46",198257530.37293535
330,"03/25/2023, 16:45:16",198262364.6863288
331,"03/25/2023, 16:45:46",198267409.25868052
332,"03/25/2023, 16:46:16",198272425.90601453
333,"03/25/2023, 16:46:47",198277235.57968605
334,"03/25/2023, 16:47:17",198282513.40806988
335,"03/25/2023, 16:47:47",198287544.8392366
336,"03/25/2023, 16:48:17",198292798.02789852
337,"03/25/2023, 16:48:47",198298085.71217105
338,"03/25/2023, 16:49:17",198303320.8317037
339,"03/25/2023, 16:49:47",198309153.87514904
340,"03/25/2023, 16:50:18",198314472.76973552
341,"03/25/2023, 16:50:48",198319908.29233783
342,"03/25/2023, 16:51:18",198325488.3679742
343,"03/25/2023, 16:51:48",198330987.14644963
344,"03/25/2023, 16:52:18",198336743.7928372
345,"03/25/2023, 16:52:48",198342148.10512552
346,"03/25/2023, 16:53:18",198347650.97630045
347,"03/25/2023, 16:53:48",198353191.62838212
348,"03/25/2023, 16:54:19",198358581.1568371
349,"03/25/2023, 16:54:49",198364353.42230263
350,"03/25/2023, 16:55:19",198369683.8154258
351,"03/25/2023, 16:55:49",198375101.26889887
352,"03/25/2023, 16:56:19",198380517.07972407
353,"03/25/2023, 16:56:49",198386299.201078
354,"03/25/2023, 16:57:20",198391894.0605472
355,"03/25/2023, 16:57:50",198397327.9405017
356,"03/25/2023, 16:58:20",198402586.05710787
357,"03/25/2023, 16:58:50",198409140.2230744
358,"03/25/2023, 16:59:20",198415149.02986792
359,"03/25/2023, 16:59:50",198420844.09087208
360,"03/25/2023, 17:00:21",198426197.4810688
361,"03/25/2023, 17:00:51",198432222.71434337
362,"03/25/2023, 17:01:21",198438080.39751047
363,"03/25/2023, 17:01:51",198444673.98703185
364,"03/25/2023, 17:02:21",198451208.4412212
365,"03/25/2023, 17:02:51",198456591.3990839
366,"03/25/2023, 17:03:21",198462506.57493508
367,"03/25/2023, 17:03:52",198468234.48890144
368,"03/25/2023, 17:04:22",198474095.45736477
369,"03/25/2023, 17:04:52",198479721.527148
370,"03/25/2023, 17:05:22",198485464.2249474
371,"03/25/2023, 17:05:52",198491494.3861664
372,"03/25/2023, 17:06:22",198497238.72661385
373,"03/25/2023, 17:06:53",198503365.80407125
374,"03/25/2023, 17:07:23",198508949.16500375
375,"03/25/2023, 17:07:53",198514800.27757844
376,"03/25/2023, 17:08:23",198520483.84004572
377,"03/25/2023, 17:08:53",198525925.93324053
378,"03/25/2023, 17:09:23",198531698.19870597
379,"03/25/2023, 17:09:53",198537549.3112808
380,"03/25/2023, 17:10:24",198543055.4677517
381,"03/25/2023, 17:10:54",198548610.90366632
382,"03/25/2023, 17:11:24",198554107.20424896
383,"03/25/2023, 17:11:54",198559680.5144023
384,"03/25/2023, 17:12:24",198565766.72054744
385,"03/25/2023, 17:12:54",198571110.25485548
386,"03/25/2023, 17:13:25",198577258.6867384
387,"03/25/2023, 17:13:55",198582815.7653012
388,"03/25/2023, 17:14:25",198588371.2012156
389,"03/25/2023, 17:14:55",198594784.0994449
390,"03/25/2023, 17:15:25",198600773.19446075
391,"03/25/2023, 17:15:55",198606504.3937233
392,"03/25/2023, 17:16:25",198612048.33110124
393,"03/25/2023, 17:16:56",198617738.46416083
394,"03/25/2023, 17:17:26",198623594.50468004
395,"03/25/2023, 17:17:56",198629531.03495643
396,"03/25/2023, 17:18:26",198635239.2371456
397,"03/25/2023, 17:18:56",198640779.88922697
398,"03/25/2023, 17:19:26",198646471.66493475
399,"03/25/2023, 17:19:56",198653020.90295723
400,"03/25/2023, 17:20:26",198658784.9551818
401,"03/25/2023, 17:20:56",198664709.98692164
402,"03/25/2023, 17:21:27",198670485.53768325
403,"03/25/2023, 17:21:57",198676046.8203113
404,"03/25/2023, 17:22:27",198682213.82977316
405,"03/25/2023, 17:22:57",198688872.8395013
406,"03/25/2023, 17:23:27",198694936.35482943
407,"03/25/2023, 17:23:57",198700455.65248543
408,"03/25/2023, 17:24:27",198705953.5957161
409,"03/25/2023, 17:24:57",198711282.3461913
410,"03/25/2023, 17:25:27",198716887.0615492
411,"03/25/2023, 17:25:57",198722769.384438
412,"03/25/2023, 17:26:27",198728268.97031668
413,"03/25/2023, 17:26:58",198733740.6311776
414,"03/25/2023, 17:27:28",198739581.8878636
415,"03/25/2023, 17:27:58",198745304.8738857
416,"03/25/2023, 17:28:28",198751101.77907264
417,"03/25/2023, 17:28:58",198756828.0503908
418,"03/25/2023, 17:29:28",198762664.37913257
419,"03/25/2023, 17:29:58",198768142.61058575
420,"03/25/2023, 17:30:28",198773537.06698543
421,"03/25/2023, 17:30:58",198779577.08409297
422,"03/25/2023, 17:31:28",198785429.8393158
423,"03/25/2023, 17:31:59",198791341.7298708
424,"03/25/2023, 17:32:29",198797204.09040865
425,"03/25/2023, 17:32:59",198802797.5578033
426,"03/25/2023, 17:33:29",198808862.2146325
427,"03/25/2023, 17:33:59",198815137.1304203
428,"03/25/2023, 17:34:29",198820911.03853357
429,"03/25/2023, 17:34:59",198826857.4246989
430,"03/25/2023, 17:35:29",198832780.8137904
431,"03/25/2023, 17:35:59",198838359.2467785
432,"03/25/2023, 17:36:29",198844578.3125305
433,"03/25/2023, 17:36:59",198850227.37938744
434,"03/25/2023, 17:37:29",198856181.97879308
435,"03/25/2023, 17:38:00",198861863.8986124
436,"03/25/2023, 17:38:30",198867555.67432016
437,"03/25/2023, 17:39:00",198873574.3370023
438,"03/25/2023, 17:39:30",198879550.29083347
439,"03/25/2023, 17:40:00",198885478.60786936
440,"03/25/2023, 17:40:30",198890961.76726696
441,"03/25/2023, 17:41:00",198896832.5916191
442,"03/25/2023, 17:41:30",198902862.752838
443,"03/25/2023, 17:42:00",198909139.3112737
444,"03/25/2023, 17:42:30",198914813.0178524
445,"03/25/2023, 17:43:00",198920619.8624526
446,"03/25/2023, 17:43:30",198926413.39881888
